Year,Month,Period,Data Value,Status,Units,Subject,Group,Series
2015,Sep,2015.09,14.13950642,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing not more than 23% alcohol
2015,Dec,2015.12,16.63904061,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing not more than 23% alcohol
2015,Mar,2015.03,2.62586655,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing more than 23% alcohol
2015,Jun,2015.06,2.856015181,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing more than 23% alcohol
2015,Sep,2015.09,3.492906695,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing more than 23% alcohol
2015,Dec,2015.12,3.336932721,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Spirits containing more than 23% alcohol
2015,Mar,2015.03,15.23144641,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits
2015,Jun,2015.06,15.81217317,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits
2015,Sep,2015.09,17.63241311,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits
2015,Dec,2015.12,19.97597333,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits
2015,Mar,2015.03,18.74734142,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing not more than 14% alc.
2015,Jun,2015.06,22.33766078,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing not more than 14% alc.
2015,Sep,2015.09,21.53711272,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing not more than 14% alc.
2015,Dec,2015.12,26.36413728,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing not more than 14% alc.
2015,Mar,2015.03,0.0959024,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing more than 14% alcohol
2015,Jun,2015.06,0.115035906,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing more than 14% alcohol
2015,Sep,2015.09,0.132348028,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing more than 14% alcohol
2015,Dec,2015.12,0.1471156,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Grape wine containing more than 14% alcohol
2015,Mar,2015.03,3.709260801,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing not more than 14% alc.
2015,Jun,2015.06,2.537999357,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing not more than 14% alc.
2015,Sep,2015.09,2.993545246,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing not more than 14% alc.
2015,Dec,2015.12,5.182090993,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing not more than 14% alc.
2015,Mar,2015.03,0.015905398,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing more than 14% alcohol
2015,Jun,2015.06,0.016629678,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing more than 14% alcohol
2015,Sep,2015.09,0.021296243,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing more than 14% alcohol
2015,Dec,2015.12,0.018282209,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Other wine containing more than 14% alcohol
2015,Mar,2015.03,22.45660222,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing not more than 14% alc.
2015,Jun,2015.06,24.87566013,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing not more than 14% alc.
2015,Sep,2015.09,24.53065796,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing not more than 14% alc.
2015,Dec,2015.12,31.54622827,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing not more than 14% alc.
2015,Mar,2015.03,0.111807798,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing more than 14% alcohol
2015,Jun,2015.06,0.131665583,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing more than 14% alcohol
2015,Sep,2015.09,0.153644271,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing more than 14% alcohol
2015,Dec,2015.12,0.165397809,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing more than 14% alcohol
2015,Mar,2015.03,22.56841002,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine
2015,Jun,2015.06,25.00732572,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine
2015,Sep,2015.09,24.68430224,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine
2015,Dec,2015.12,31.71162608,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine
2015,Mar,2015.03,1.990382854,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Alcohol
2015,Jun,2015.06,1.985656851,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Alcohol
2015,Sep,2015.09,2.122319666,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Alcohol
2015,Dec,2015.12,2.568994662,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Alcohol
2015,Mar,2015.03,2.096894507,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Alcohol
2015,Jun,2015.06,2.091779935,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Alcohol
2015,Sep,2015.09,2.235322263,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Alcohol
2015,Dec,2015.12,2.704906882,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Alcohol
2015,Mar,2015.03,2.17751058,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol
2015,Jun,2015.06,2.171778108,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol
2015,Sep,2015.09,2.320323529,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol
2015,Dec,2015.12,2.806957172,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol
2015,Mar,2015.03,1.592841034,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Alcohol
2015,Jun,2015.06,1.590437484,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Alcohol
2015,Sep,2015.09,1.701399933,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Alcohol
2015,Dec,2015.12,2.061604405,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Alcohol
2015,Mar,2015.03,0.814902686,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Beer
2015,Jun,2015.06,0.694290469,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Beer
2015,Sep,2015.09,0.758308985,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Beer
2015,Dec,2015.12,1.003053959,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Beer
2015,Mar,2015.03,0.000413905,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing not more than 1.150% alcohol
2015,Jun,2015.06,0.000274907,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing not more than 1.150% alcohol
2015,Sep,2015.09,0.001125694,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing not more than 1.150% alcohol
2015,Dec,2015.12,0.000304207,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing not more than 1.150% alcohol
2015,Mar,2015.03,0.051880883,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 1.151% and 2.500% alc
2015,Jun,2015.06,0.027311015,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 1.151% and 2.500% alc
2015,Sep,2015.09,0.033793247,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 1.151% and 2.500% alc
2015,Dec,2015.12,0.058051577,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 1.151% and 2.500% alc
2015,Mar,2015.03,1.43206436,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 2.501% and 4.350% alc
2015,Jun,2015.06,1.159452925,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 2.501% and 4.350% alc
2015,Sep,2015.09,1.216245187,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 2.501% and 4.350% alc
2015,Dec,2015.12,1.590771779,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 2.501% and 4.350% alc
2015,Mar,2015.03,1.314526749,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 4.351% and 5.000% alc
2015,Jun,2015.06,1.149037342,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 4.351% and 5.000% alc
2015,Sep,2015.09,1.364168645,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 4.351% and 5.000% alc
2015,Dec,2015.12,1.738980663,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 4.351% and 5.000% alc
2015,Mar,2015.03,0.186713819,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing more than 5.00% alcohol
2015,Jun,2015.06,0.222349475,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing more than 5.00% alcohol
2015,Sep,2015.09,0.194960325,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing more than 5.00% alcohol
2015,Dec,2015.12,0.354887927,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing more than 5.00% alcohol
2015,Mar,2015.03,2.985599716,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total beer
2015,Jun,2015.06,2.558425663,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total beer
2015,Sep,2015.09,2.810293097,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total beer
2015,Dec,2015.12,3.742996153,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total beer
2015,Mar,2015.03,0.858510694,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Beer
2015,Jun,2015.06,0.731396702,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Beer
2015,Sep,2015.09,0.798685035,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Beer
2015,Dec,2015.12,1.056120356,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Beer
2015,Mar,2015.03,0.891516533,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Beer
2015,Jun,2015.06,0.759368287,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Beer
2015,Sep,2015.09,0.829056154,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Beer
2015,Dec,2015.12,1.095965494,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Beer
2015,Mar,2015.03,0.883306294,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing not more than 23% alcohol
2015,Jun,2015.06,0.909050341,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing not more than 23% alcohol
2015,Sep,2015.09,0.986393722,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing not more than 23% alcohol
2015,Dec,2015.12,1.174291099,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing not more than 23% alcohol
2015,Mar,2015.03,1.102863951,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing more than 23% alcohol
2015,Jun,2015.06,1.199526376,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing more than 23% alcohol
2015,Sep,2015.09,1.467020812,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing more than 23% alcohol
2015,Dec,2015.12,1.401511743,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing more than 23% alcohol
2015,Mar,2015.03,1.986170245,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total spirits
2015,Jun,2015.06,2.108576717,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total spirits
2015,Sep,2015.09,2.453414534,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total spirits
2015,Dec,2015.12,2.575802842,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total spirits
2015,Mar,2015.03,0.652141087,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Beer
2015,Jun,2015.06,0.556100912,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Beer
2015,Sep,2015.09,0.607913538,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Beer
2015,Dec,2015.12,0.804945409,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Beer
2015,Mar,2015.03,2.062207557,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing not more than 14% alc.
2015,Jun,2015.06,2.457142685,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing not more than 14% alc.
2015,Sep,2015.09,2.369082399,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing not more than 14% alc.
2015,Dec,2015.12,2.900055101,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing not more than 14% alc.
2015,Mar,2015.03,0.017262432,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing more than 14% alcohol
2015,Jun,2015.06,0.020706463,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing more than 14% alcohol
2015,Sep,2015.09,0.023822645,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing more than 14% alcohol
2015,Dec,2015.12,0.026480808,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing more than 14% alcohol
2015,Mar,2015.03,0.238162261,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing not more than 14% alc.
2015,Jun,2015.06,0.169201342,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing not more than 14% alc.
2015,Sep,2015.09,0.204870682,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing not more than 14% alc.
2015,Dec,2015.12,0.337834781,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing not more than 14% alc.
2015,Mar,2015.03,0.002862972,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing more than 14% alcohol
2015,Jun,2015.06,0.002993342,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing more than 14% alcohol
2015,Sep,2015.09,0.003833324,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing more than 14% alcohol
2015,Dec,2015.12,0.003290798,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing more than 14% alcohol
2015,Mar,2015.03,2.300369817,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing not more than 14% alc.
2015,Jun,2015.06,2.626344027,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing not more than 14% alc.
2015,Sep,2015.09,2.573953081,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing not more than 14% alc.
2015,Dec,2015.12,3.237889881,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing not more than 14% alc.
2015,Mar,2015.03,0.020125404,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing more than 14% alcohol
2015,Jun,2015.06,0.023699805,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing more than 14% alcohol
2015,Sep,2015.09,0.027655969,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing more than 14% alcohol
2015,Dec,2015.12,0.029771606,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing more than 14% alcohol
2015,Mar,2015.03,2.320495221,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine
2015,Jun,2015.06,2.650043832,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine
2015,Sep,2015.09,2.601609049,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine
2015,Dec,2015.12,3.267661487,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine
2015,Mar,2015.03,0.633366147,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine
2015,Jun,2015.06,0.719153267,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine
2015,Sep,2015.09,0.701999204,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine
2015,Dec,2015.12,0.875673032,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine
2015,Mar,2015.03,0.667259563,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine
2015,Jun,2015.06,0.757588288,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine
2015,Sep,2015.09,0.739377048,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine
2015,Dec,2015.12,0.922000363,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine
2015,Mar,2015.03,0.692912664,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Wine
2015,Jun,2015.06,0.786561546,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Wine
2015,Sep,2015.09,0.767492897,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Wine
2015,Dec,2015.12,0.956785444,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Wine
2015,Mar,2015.03,0.506863082,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Wine
2015,Jun,2015.06,0.576015092,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Wine
2015,Sep,2015.09,0.562771677,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Wine
2015,Dec,2015.12,0.7027229,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Wine
2015,Mar,2015.03,0.542114021,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Spirits
2015,Jun,2015.06,0.572213115,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Spirits
2015,Sep,2015.09,0.662011477,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Spirits
2015,Dec,2015.12,0.690267671,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Spirits
2015,Mar,2015.03,0.571124249,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Spirits
2015,Jun,2015.06,0.602794945,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Spirits
2015,Sep,2015.09,0.69726018,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Spirits
2015,Dec,2015.12,0.726786163,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Spirits
2015,Mar,2015.03,0.593081383,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Spirits
2015,Jun,2015.06,0.625848275,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Spirits
2015,Sep,2015.09,0.723774477,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Spirits
2015,Dec,2015.12,0.754206234,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Spirits
2015,Mar,2015.03,0.433836865,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Spirits
2015,Jun,2015.06,0.45832148,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Spirits
2015,Sep,2015.09,0.530714718,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Spirits
2015,Dec,2015.12,0.553936095,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Spirits
2015,Mar,2015.03,0.241093495,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Spirits containing not more than 23% alcohol
2015,Jun,2015.06,0.246692721,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Spirits containing not more than 23% alcohol
2015,Sep,2015.09,0.266161285,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Spirits containing not more than 23% alcohol
2015,Dec,2015.12,0.314688364,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Spirits containing not more than 23% alcohol
2015,Mar,2015.03,0.253995167,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Spirits containing not more than 23% alcohol
2015,Jun,2015.06,0.25987717,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Spirits containing not more than 23% alcohol
2015,Sep,2015.09,0.280333003,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Spirits containing not more than 23% alcohol
2015,Dec,2015.12,0.331336898,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Spirits containing not more than 23% alcohol
2015,Mar,2015.03,0.263760128,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing not more than 23% alcohol
2015,Jun,2015.06,0.26981593,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing not more than 23% alcohol
2015,Sep,2015.09,0.290993059,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing not more than 23% alcohol
